model_id,model_label,model_kind,task_id,scenario_id,scenario_label,iteration,latency_ms,api_ok,parse_ok,output_chars,output_preview,parsed_value,validate_notes,error
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,casual,casual short,3,2097,true,false,911,"{""id"":""chatcmpl-4e0a430c8f4c4db293ee90041b7d2a98"",""object"":""chat.completion"",""created"":1778845726,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,recall,recall request,1,2024,true,false,912,"{""id"":""chatcmpl-12242f5ff2c54abb88966266be0470b9"",""object"":""chat.completion"",""created"":1778845726,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,recall,recall request,2,2650,true,false,966,"{""id"":""chatcmpl-22ab5dcf23594375956a508fa0c78f1b"",""object"":""chat.completion"",""created"":1778845726,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,recall,recall request,3,2147,true,false,908,"{""id"":""chatcmpl-a55b3f0834c24e05ac9c249ce986698a"",""object"":""chat.completion"",""created"":1778845726,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,technical,technical,1,2615,true,false,1029,"{""id"":""chatcmpl-c7be458869b6489eb76ea77d17d0c998"",""object"":""chat.completion"",""created"":1778845725,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,technical,technical,2,2372,true,false,949,"{""id"":""chatcmpl-660bb323fce144f69cf974f46ccc02d6"",""object"":""chat.completion"",""created"":1778845725,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,technical,technical,3,2445,true,false,954,"{""id"":""chatcmpl-456662a0cbf0457db5ae37e532b71307"",""object"":""chat.completion"",""created"":1778845725,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,urgent,crisis signal,1,2272,true,false,933,"{""id"":""chatcmpl-aee4eae9c6004830835621f98742b33c"",""object"":""chat.completion"",""created"":1778845726,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,urgent,crisis signal,2,2046,true,false,895,"{""id"":""chatcmpl-e5c7e6a9fc48488ba1c28f1710a61885"",""object"":""chat.completion"",""created"":1778845726,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,urgent,crisis signal,3,2017,true,false,907,"{""id"":""chatcmpl-ac081fc539964f5c9e37d28a0d2dbc25"",""object"":""chat.completion"",""created"":1778845726,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,warm,emotional / warm,1,2188,true,false,959,"{""id"":""chatcmpl-28877796a39a423e83fc957ef823871c"",""object"":""chat.completion"",""created"":1778845724,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,warm,emotional / warm,2,2049,true,false,892,"{""id"":""chatcmpl-c456d6566fd04c199f571cdf22016d0f"",""object"":""chat.completion"",""created"":1778845724,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,curator,warm,emotional / warm,3,2334,true,false,929,"{""id"":""chatcmpl-943949e8a80e427a8917572bd5a793b6"",""object"":""chat.completion"",""created"":1778845725,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,casual,casual short,1,9275,true,false,4258,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user sent a very short incoming message: \""morning\"".\nRetrieved ",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,casual,casual short,2,7883,true,false,2430,"{""choices"":[{""finish_reason"":""stop"",""index"":0,""logprobs"":null,""matched_stop"":163586,""message"":{""content"":""{\""register\"":\""casual\"",\""flags\"":[\""short_ack\""],\""relevant_memory_ids\"":[31],\""reasoning\"":",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,casual,casual short,3,9637,true,false,2575,"{""choices"":[{""finish_reason"":""stop"",""index"":0,""logprobs"":null,""matched_stop"":163586,""message"":{""content"":""{\""register\"":\""casual\"",\""flags\"":[],\""relevant_memory_ids\"":[31],\""reasoning\"":\""User sent a",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,recall,recall request,1,12769,true,false,4083,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to produce a structured JSON analysis based on the ",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,recall,recall request,2,29328,true,false,4173,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to produce a structured JSON analysis based on the ",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,recall,recall request,3,13923,true,false,4144,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants a structured JSON analysis based on the incoming messa",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,technical,technical,1,14276,true,false,3976,"{""choices"":[{""finish_reason"":""stop"",""index"":0,""logprobs"":null,""matched_stop"":163586,""message"":{""content"":""{\n \""register\"": \""technical\"",\n \""flags\"": [\""technical\"", \""project_continuity\""],\n \""rel",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,technical,technical,2,12846,true,false,3863,"{""choices"":[{""finish_reason"":""stop"",""index"":0,""logprobs"":null,""matched_stop"":163586,""message"":{""content"":""{\""register\"":\""technical\"",\""flags\"":[\""project_continuity\""],\""relevant_memory_ids\"":[21],\""",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,technical,technical,3,16611,true,false,4265,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user message is technical: talking about fallback not firing on P",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,urgent,crisis signal,1,11184,true,false,3372,"{""choices"":[{""finish_reason"":""stop"",""index"":0,""logprobs"":null,""matched_stop"":163586,""message"":{""content"":""{\""register\"":\""urgent\"",\""flags\"":[\""crisis\"",\""negative_state\""],\""relevant_memory_ids\"":[41",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,urgent,crisis signal,2,12593,true,false,3031,"{""choices"":[{""finish_reason"":""stop"",""index"":0,""logprobs"":null,""matched_stop"":163586,""message"":{""content"":""{\""register\"":\""urgent\"",\""flags\"":[\""crisis\"",\""negative_state\""],\""relevant_memory_ids\"":[41",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,urgent,crisis signal,3,18258,true,false,1741,"{""choices"":[{""finish_reason"":""stop"",""index"":0,""logprobs"":null,""matched_stop"":163586,""message"":{""content"":null,""reasoning_content"":""The user message is a clear crisis signal: \""I keep thinking about ho",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,warm,emotional / warm,1,30847,true,false,4276,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":""{\""register\"":\""warm\"",\""flags\"":[\""negative"",""reasoning_content"":""The user is expressing pers",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,warm,emotional / warm,2,25724,true,false,4298,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user is expressing ongoing emotional distress (\""I just can't sha",{},JSON shape fail,
cf:kimi-k2.6,kimi-k2.6,cf,curator,warm,emotional / warm,3,22325,true,false,4176,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":""{\""register\"":\""warm\"",\""flags\"":[\""negative_state\""],\""relevant_memory_ids\"":[12],\""reasoning",{},JSON shape fail,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,casual,casual short,1,3442,true,true,317,"{ ""register"": ""casual"", ""flags"": [""positive_state""], ""relevant_memory_ids"": [31], ""reasoning"": ""The user is starting the conversation, and their message suggests a social greeting. The model should at","{""register"":""casual"",""flags"":[""positive_state""],""ids"":[31],""reasoning"":""The user is starting the conversation, and their message suggests a social greet""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,casual,casual short,2,2446,true,true,202,"{ ""register"": ""casual"", ""flags"": [], ""relevant_memory_ids"": [31], ""reasoning"": ""Leverage the user's daily routine to acknowledge their morning and possibly inquire about their coffee routine."" }","{""register"":""casual"",""flags"":[],""ids"":[31],""reasoning"":""Leverage the user's daily routine to acknowledge their morning and possibly inqu""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,casual,casual short,3,3129,true,true,240,"{ ""register"": ""casual"", ""flags"": [""positive_state""], ""relevant_memory_ids"": [ 31 ], ""reasoning"": ""The user initiates a casual greeting, prompting a suitable response regarding morning routines or a fr","{""register"":""casual"",""flags"":[""positive_state""],""ids"":[31],""reasoning"":""The user initiates a casual greeting, prompting a suitable response regarding mo""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,recall,recall request,1,3021,true,true,257,"{ ""register"": ""technical"", ""flags"": [""project_continuity"", ""recall_request""], ""relevant_memory_ids"": [51, 52], ""reasoning"": ""The user is seeking a specific solution to a past issue and recalling previ","{""register"":""technical"",""flags"":[""project_continuity"",""recall_request""],""ids"":[51,52],""reasoning"":""The user is seeking a specific solution to a past issue and recalling previous d""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,recall,recall request,2,3247,true,true,271,"{ ""register"": ""technical"", ""flags"": [ ""recall_request"", ""project_continuity"" ], ""relevant_memory_ids"": [51, 52], ""reasoning"": ""The user is recalling a previous discussion on curator latency, referenci","{""register"":""technical"",""flags"":[""recall_request"",""project_continuity""],""ids"":[51,52],""reasoning"":""The user is recalling a previous discussion on curator latency, referencing last""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,recall,recall request,3,3287,true,true,292,"{ ""register"": ""technical"", ""flags"": [""recall_request"", ""project_continuity"", ""topic_change""], ""relevant_memory_ids"": [51, 52], ""reasoning"": ""The user is asking about the outcome of a project discussio","{""register"":""technical"",""flags"":[""recall_request"",""project_continuity"",""topic_change""],""ids"":[51,52],""reasoning"":""The user is asking about the outcome of a project discussion, likely requiring t""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,technical,technical,1,3525,true,true,270,"{ ""register"": ""technical"", ""flags"": [""crisis"", ""recall_request"", ""technical""], ""relevant_memory_ids"": [21], ""reasoning"": ""The user is reporting an issue with the Pro 3.1 503s cascade fallback, which w","{""register"":""technical"",""flags"":[""crisis"",""recall_request"",""technical""],""ids"":[21],""reasoning"":""The user is reporting an issue with the Pro 3.1 503s cascade fallback, which we ""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,technical,technical,2,4246,true,true,358,"{ ""register"": ""technical"", ""flags"": [ ""project_continuity"", ""correction"", ""recall_request"" ], ""relevant_memory_ids"": [ 21, 22 ], ""reasoning"": ""The user needs assistance with troubleshooting the cascad","{""register"":""technical"",""flags"":[""project_continuity"",""correction"",""recall_request""],""ids"":[21,22],""reasoning"":""The user needs assistance with troubleshooting the cascade fallback issue on ver""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,technical,technical,3,3543,true,true,338,"{ ""register"": ""technical"", ""flags"": [ ""project_continuity"", ""recall_request"", ""correction"", ""topic_change"" ], ""relevant_memory_ids"": [21], ""reasoning"": ""The user needs help debugging a specific issue ","{""register"":""technical"",""flags"":[""project_continuity"",""recall_request"",""correction"",""topic_change""],""ids"":[21],""reasoning"":""The user needs help debugging a specific issue with the cascade fallback, as",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,urgent,crisis signal,1,2969,true,true,289,"{ ""register"": ""warm"", ""flags"": [""negative_state"", ""crisis"", ""recall_request""], ""relevant_memory_ids"": [41], ""reasoning"": ""User is expressing suicidal ideation; recall previous triggering event (low sc","{""register"":""warm"",""flags"":[""negative_state"",""crisis"",""recall_request""],""ids"":[41],""reasoning"":""User is expressing suicidal ideation; recall previous triggering event (low scor""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,urgent,crisis signal,2,3924,true,false,354,"{ ""register"": ""warm"", ""flags"": [""negative_state"", ""crisis""], ""relevant_memory_ids"": [id=41], ""reasoning"": ""User is expressing suicidal ideation, mentioning difficulty in managing low mood and hinting ",,unparseable JSON,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,urgent,crisis signal,3,2820,true,true,277,"{ ""register"": ""warm"", ""flags"": [ ""crisis"", ""negative_state"" ], ""relevant_memory_ids"": [ 41 ], ""reasoning"": ""User is expressing suicidal thoughts and discomfort with current situation. Main model shoul","{""register"":""warm"",""flags"":[""crisis"",""negative_state""],""ids"":[41],""reasoning"":""User is expressing suicidal thoughts and discomfort with current situation. Main""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,warm,emotional / warm,1,3209,true,true,333,"{ ""register"": ""warm"", ""flags"": [""negative_state"", ""warm""], ""relevant_memory_ids"": [12], ""reasoning"": ""The user is expressing ongoing emotional distress and vulnerability, with a three-week-duration of","{""register"":""warm"",""flags"":[""negative_state"",""warm""],""ids"":[12],""reasoning"":""The user is expressing ongoing emotional distress and vulnerability, with a thre""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,warm,emotional / warm,2,4136,true,true,388,"{ ""register"": ""warm"", ""flags"": [""crisis"", ""negative_state"", ""recall_request""], ""relevant_memory_ids"": [11, 12], ""reasoning"": ""The user is expressing persistent emotions of hollowness, suggesting they'","{""register"":""warm"",""flags"":[""crisis"",""negative_state"",""recall_request""],""ids"":[11,12],""reasoning"":""The user is expressing persistent emotions of hollowness, suggesting they're sti""}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,curator,warm,emotional / warm,3,3800,true,true,381,"{ ""register"": ""warm"", ""flags"": [""med_question"", ""negative_state"", ""recall_request""], ""relevant_memory_ids"": [12], ""reasoning"": ""The user is expressing ongoing emotional distress, specifically a hollow","{""register"":""warm"",""flags"":[""med_question"",""negative_state"",""recall_request""],""ids"":[12],""reasoning"":""The user is expressing ongoing emotional distress, specifically a hollow feeling""}",,
cf:llama-3.2-3b,llama-3.2-3b,cf,curator,casual,casual short,1,954,true,false,245,"{ ""register"": ""warm"", ""flags"": [], ""relevant_memory_ids"": [31], ""reasoning"": ""Detecting positivity and routine in 'morning', potentially setting ground for small talk or inviting conversation about mo",,unparseable JSON,
cf:llama-3.2-3b,llama-3.2-3b,cf,curator,casual,casual short,2,406,false,false,0,,,,output.trim is not a function
